URL,画像URL,名前,タンパク質,脂質,炭水化物,食物繊維,カリウム,カルシウム,鉄,亜鉛,ビタミンA,ビタミンB1,ビタミンB2,ビタミンC,ビタミンD,ビタミンE,Unnamed: 16
https://www.kurashiru.com/recipes/e3d7ed0f-b292-4cc3-99b3-c3dd5827d254,https://video.kurashiru.com/production/videos/e3d7ed0f-b292-4cc3-99b3-c3dd5827d254/compressed_thumbnail_square_large.jpg?1669257538,簡単うまうま 白菜と豚バラのミルフィーユ鍋　レシピ・作り方,34.83125,83.834,3.96625,1.1185,722.34,40.8425,1.92425,44.2925,22.09875,1.155975,0.319275,5.915,1.208,1.27175,3.634
https://www.kurashiru.com/recipes/9757cc33-4302-4db2-9236-9e5d138d6167,https://video.kurashiru.com/production/videos/9757cc33-4302-4db2-9236-9e5d138d6167/compressed_thumbnail_square_large.jpg?1704777905,とろーりチーズの白菜と豚バラの節約水なし鍋　レシピ・作り方,55.38975,106.9515,4.59825,2.2625,699.64,652.5325,1.85625,44.133,270.13375,1.186975,0.595075,5.875,1.216,2.30075,2.791
https://www.kurashiru.com/recipes/4d7c4406-2736-48f9-8b3e-1d1f46302480,https://video.kurashiru.com/production/videos/4d7c4406-2736-48f9-8b3e-1d1f46302480/compressed_thumbnail_square_large.jpg?1639367889,旨うま！オニオングラタンスープ　レシピ・作り方,30.059,32.6155,22.7975,3.4575,321.725,647.375,0.955,0.8955,300.075,0.36845,0.4192,21.7,0.272,1.3665,5.3025
https://www.kurashiru.com/recipes/57770d0e-b22e-46d5-8bb1-c671e27974a3,https://video.kurashiru.com/production/videos/57770d0e-b22e-46d5-8bb1-c671e27974a3/compressed_thumbnail_square_large.jpg?1718124322,簡単副菜！タコときゅうりの酢の物　レシピ・作り方,18.868,0.241,12.468,0.597,389.23,37.0,0.398,2.2615,20.72,0.05145,0.07575,6.89,0.0,2.429,1.2245
https://www.kurashiru.com/recipes/3a2cbf2e-290d-4778-b686-8cc171af3efb,https://video.kurashiru.com/production/videos/3a2cbf2e-290d-4778-b686-8cc171af3efb/compressed_thumbnail_square_large.jpg?1718124322,夏にぴったり！トマトツナそうめん　レシピ・作り方,19.9785,33.4745,71.429,4.568,682.5,150.33,2.79,1.6515,92.015,0.3161,0.4995,25.27,2.8,3.64,6.1485
https://www.kurashiru.com/recipes/ba47fe0a-4e28-423a-a773-a0d4d40b4778,https://video.kurashiru.com/production/videos/ba47fe0a-4e28-423a-a773-a0d4d40b4778/compressed_thumbnail_square_large.jpg?1718124322,甘辛ガーリックで！じゃがいもと豚肉のガーリック炒め　レシピ・作り方,38.909,83.917,38.409,30.144,1940.04,30.63,4.967,44.8945,22.07,1.41265,0.41485,85.45,1.2,1.26,3.267
https://www.kurashiru.com/recipes/56aa1409-f7d1-4968-af5b-810558eec51a,https://video.kurashiru.com/production/videos/56aa1409-f7d1-4968-af5b-810558eec51a/compressed_thumbnail_square_large.jpg?1717778721,きゅうりとツナのごま油和えおつまみ　レシピ・作り方,11.865,29.516,6.432,1.381,317.4,54.09,1.182,0.66,17.75,0.1228,0.1142,6.87,2.8,2.318,1.3115
https://www.kurashiru.com/recipes/4163ed53-a1a6-48ed-bb7e-ab43ed3c4dd0,https://video.kurashiru.com/production/videos/4163ed53-a1a6-48ed-bb7e-ab43ed3c4dd0/compressed_thumbnail_square_large.jpg?1658371069,しらすとピーマンの炒めもの　レシピ・作り方,7.336,40.576,11.097,3.12,397.37,99.9,1.362,0.892,88.5,0.081,0.0786,102.7,7.3,5.57,4.108
https://www.kurashiru.com/recipes/9ee73017-4b60-48aa-a048-770e32a1623f,https://video.kurashiru.com/production/videos/9ee73017-4b60-48aa-a048-770e32a1623f/compressed_thumbnail_square_large.jpg?1717778721,もう箸が止まらない 無限ゴーヤ　レシピ・作り方,13.25,32.66,12.698,3.286,498.63,60.49,1.697,1.035,19.03,0.1559,0.1819,75.0,2.8,2.771,3.9355
https://www.kurashiru.com/recipes/7514b07b-7df8-4b5d-a022-0245633c4434,https://video.kurashiru.com/production/videos/7514b07b-7df8-4b5d-a022-0245633c4434/compressed_thumbnail_square_large.jpg?1718124322,苦さ控えめゴーヤチャンプルー　レシピ・作り方,68.864,123.194,14.867,6.1,1359.67,363.45,8.534,47.687,293.0,1.5413,0.9566,75.0,5.768,4.309,4.6115
https://www.kurashiru.com/recipes/1363a830-aabd-4d05-8779-28c1f8d415d1,https://video.kurashiru.com/production/videos/1363a830-aabd-4d05-8779-28c1f8d415d1/compressed_thumbnail_square_large.jpg?1639367889,フライパンで見た目豪華！きのこと鶏のパエリア　レシピ・作り方,92.582,104.595,42.015,6.066,1361.5,80.71,7.018,9.9,250.23,0.562,1.3544,28.67,0.982,2.275,2.131
https://www.kurashiru.com/recipes/af3fe81f-5dab-4798-93b5-431c56a318f7,https://video.kurashiru.com/production/videos/af3fe81f-5dab-4798-93b5-431c56a318f7/compressed_thumbnail_square_large.jpg?1717519522,香りもごちそう 鮭のガリバタ醤油ムニエル　レシピ・作り方,40.58475,15.26475,38.10375,6.04525,1086.585,110.58,1.96225,1.49225,115.375,0.767875,0.567975,109.24,64.06,4.50975,3.657
https://www.kurashiru.com/recipes/fa65b819-e4b8-49db-a8d2-469f2a46de7f,https://video.kurashiru.com/production/videos/fa65b819-e4b8-49db-a8d2-469f2a46de7f/compressed_thumbnail_square_large.jpg?1718037922,鮭ときのこのガーリックバター醤油炒め　レシピ・作り方,42.494,50.201,50.494,5.5,1495.33,49.08,1.981,2.372,74.8,0.5084,0.665,6.0,68.96,6.85,3.84
https://www.kurashiru.com/recipes/992d043d-b49a-4bcc-82ec-991f187a704e,https://video.kurashiru.com/production/videos/992d043d-b49a-4bcc-82ec-991f187a704e/compressed_thumbnail_square_large.jpg?1691464204,カフェみたい 鮭と小松菜のクリームペンネ　レシピ・作り方,67.4015,46.4705,136.1085,5.241,1395.54,527.095,5.7895,2.6735,675.075,0.3977,0.68375,44.0,64.2105,6.718,10.286
https://www.kurashiru.com/recipes/42eba232-e208-4f31-9611-7f04754f302a,https://video.kurashiru.com/production/videos/42eba232-e208-4f31-9611-7f04754f302a/compressed_thumbnail_square_large.jpg?1717692321,豆腐とオクラの塩昆布和え　レシピ・作り方,16.6845,21.1773,15.7858,5.9803,806.31,292.603,4.5435,2.05415,28.374,0.40127,0.22177,5.283,0.0,0.9266,6.0175
https://www.kurashiru.com/recipes/5d79960e-bfe7-4b0f-9ca2-50609d3c34b1,https://video.kurashiru.com/production/videos/5d79960e-bfe7-4b0f-9ca2-50609d3c34b1/compressed_thumbnail_square_large.jpg?1681957557,たまごスティックポケットサンド　レシピ・作り方,11.928,24.319,31.508,1.38,146.24,55.18,1.458,1.176,141.93,0.0952,0.1978,0.01,1.364,2.55,1.601
https://www.kurashiru.com/recipes/940e04fa-4c2b-44ab-ba6a-d34e289a4314,https://video.kurashiru.com/production/videos/940e04fa-4c2b-44ab-ba6a-d34e289a4314/compressed_thumbnail_square_large.jpg?1696570455,ナスとベーコンのトマトソースパスタ　レシピ・作り方,28.2685,43.8255,90.801,15.342,1360.2,263.6,3.916,4.2545,167.295,0.6995,0.4214,55.89,0.356,5.34,11.0145
https://www.kurashiru.com/recipes/f3737cd8-89ed-4bb1-8e30-7f33edccb6c1,https://video.kurashiru.com/production/videos/f3737cd8-89ed-4bb1-8e30-7f33edccb6c1/compressed_thumbnail_square_large.jpg?1684718541,うま辛 カレー風味のチーズタッカルビ　レシピ・作り方,117.537575,153.52425,70.68,17.77525,2444.9042,869.78535,11.944525,10.267675,1704.21625,1095.624725,1.89495,45.5462,0.5,8.87385,6.6724
https://www.kurashiru.com/recipes/32e91e87-7b9a-414f-b336-2f95e2e93533,https://video.kurashiru.com/production/videos/32e91e87-7b9a-414f-b336-2f95e2e93533/compressed_thumbnail_square_large.jpg?1718124322,千切りキャベツ山盛り！キャベツお好み焼き　レシピ・作り方,42.06795833,134.159,31.35858333,3.028333333,923.5733333,123.98375,4.295541667,45.01045833,175.2579167,1.250416667,0.570158333,31.32916667,3.534,7.966833333,4.0415
https://www.kurashiru.com/recipes/1a54102d-3b31-4f7f-9821-1d15f3871de7,https://video.kurashiru.com/production/videos/1a54102d-3b31-4f7f-9821-1d15f3871de7/compressed_thumbnail_square_large.jpg?1709695665,絶品！ごま油とお塩のやみつきおにぎり　レシピ・作り方,2.986,13.284,33.499,0.724,50.4,43.67,0.363,0.813,17.63,0.0379,0.0177,0.52,0.016,0.131,1.3095
https://www.kurashiru.com/recipes/56a85c2f-a00a-4d12-b6be-6f03b56e7e27,https://video.kurashiru.com/production/videos/56a85c2f-a00a-4d12-b6be-6f03b56e7e27/compressed_thumbnail_square_large.jpg?1693535077,簡単！トースターで焼く味噌焼きおにぎり　レシピ・作り方,2.818,35.686999,45.6729999,0.641,58.77,11.0,0.379,0.699,0.0,0.0227,0.0128,0.0,0.0,4.194,1.154
